location_name,Event_Type,event_year,qaqc,event_name_calc,Tree_ID,Module,Tree_Number,Species_Original,Plant_Concept_Current_IDF,DBH,Tree_Status,Crown_Class,Vigor,Dieback,Condition_Damage_Code_1,Condition_Damage_Code_2,Condition_Damage_Code_3,Condition_Damage_Code_4,Condition_Damage_Code_5,Foliage_Condition_1,Foliage_Percent_Class_1,Foliage_Condition_2,Foliage_Percent_Class_2,Foliage_Condition_3,Foliage_Percent_Class_3,Foliage_Condition_4,Foliage_Percent_Class_4,Foliage_Condition_5,Foliage_Percent_Class_5,Dead_Tree_Decay_Class,Snag_Height
STRI008,plot establishment,2011,0,STRI008,{0ADEC242-FA6A-4666-A1CE-62BF2C88EBB3},3,19,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},20,1,3,1,,VINE,,,,,,,,,,,,,,,,
STRI008,plot establishment,2011,0,STRI008,{0B933FAC-2ED1-46B5-9A46-85E3503086D6},4,27,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},46,1,2,1,,,,,,,,,,,,,,,,,,
STRI008,plot establishment,2011,0,STRI008,{1BF9A776-6E7B-4F0D-803B-AE1E7ED46800},4,28,ULMUSER,{7C6AEF35-2019-4C29-BF92-00235401D171},14,1,3,1,,,,,,,,,,,,,,,,,,
STRI008,plot establishment,2011,0,STRI008,{1D90FC4B-E461-4BB3-997B-5B40A1058C72},1,6,CELTOCC,{204FFE1D-FA19-45A7-BE61-CE86CF278A8C},11,2,,,,,,,,,,,,,,,,,,,2,6
STRI008,plot establishment,2011,0,STRI008,{20F14571-222F-4EED-B5EF-4D7E4EF08043},4,23,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},18,1,3,1,,VINE,,,,,,,,,,,,,,,,
STRI008,plot establishment,2011,0,STRI008,{2F910424-D369-4E00-9C61-77BBE9926039},3,17,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},21,1,2,1,,,,,,,,,,,,,,,,,,
STRI008,plot establishment,2011,0,STRI008,{358E2FC9-F113-46B4-99D4-1B04AEEDD529},2,13,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},15,1,3,2,,LEAN,,,,,,,,,,,,,,,,
STRI008,plot establishment,2011,0,STRI008,{36E1C440-BD3D-4792-A6B3-F16933A82F21},4,24,JUGLNIG,{16F2F098-D8C8-4FD7-94E8-4550777609CD},13,1,5,1,,,,,,,,,,,,,,,,,,
STRI008,plot establishment,2011,0,STRI008,{372D9F1D-8DF8-4A59-8237-2184F8E1C731},2,12,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},29,1,2,1,,VINE,,,,,,,,,,,,,,,,
STRI008,plot establishment,2011,0,STRI008,{3A96CEBA-178C-41CB-8310-7D4254BA9EB2},4,26,ULMUSER,{7C6AEF35-2019-4C29-BF92-00235401D171},12,1,3,1,,,,,,,,,,,,,,,,,,
STRI008,plot establishment,2011,0,STRI008,{43351881-924E-4C77-95B3-ADFDD770EC92},2,11,ULMUALA,{1B0FB3A9-1387-4901-985E-2DBCBCBFC8F1},12,1,4,1,,,,,,,,,,,,,,,,,,
STRI008,plot establishment,2011,0,STRI008,{47309E68-8548-4591-968C-A78D74E2D45B},2,10,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},36,1,2,1,,VINE,LEAN,,,,,,,,,,,,,,,
STRI008,plot establishment,2011,0,STRI008,{4B00DD54-1501-46F1-B543-75C4FC14F64A},4,30,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},15,1,2,1,,VINE,,,,,,,,,,,,,,,,
STRI008,plot establishment,2011,0,STRI008,{5A7A3076-C3B6-4F43-8010-C4719582CB7D},4,29,CELTOCC,{204FFE1D-FA19-45A7-BE61-CE86CF278A8C},11,1,3,1,,VINE,,,,,,,,,,,,,,,,
STRI008,plot establishment,2011,0,STRI008,{65800F55-1E37-4A79-BAB9-A89DAB601C18},1,4,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},39,1,3,1,,,,,,,,,,,,,,,,,,
STRI008,plot establishment,2011,0,STRI008,{6775C43F-D035-4C4A-BFEC-20743B40D478},4,25,FRAXAME,{79F9F1F4-656B-47A6-B616-41761786A6BD},25,1,2,1,,,,,,,,,,,,,,,,,,
STRI008,plot establishment,2011,0,STRI008,{6E6E2D6E-02C2-4D01-9FAB-160A596902E2},4,31,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},16,1,2,1,,,,,,,,,,,,,,,,,,
STRI008,plot establishment,2011,0,STRI008,{79F66617-C9AA-4049-945F-8E1F492458E0},1,1,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},43,1,3,1,,,,,,,,,,,,,,,,,,
STRI008,plot establishment,2011,0,STRI008,{85CAEC81-EC02-49BC-BAB8-A69A2FD73F23},4,22,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},14,1,3,2,,VINE,,,,,,,,,,,,,,,,
STRI008,plot establishment,2011,0,STRI008,{8ACA2422-0E90-4924-A042-99562F8E03A8},1,5,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},32,1,4,3,,,,,,,,,,,,,,,,,,
STRI008,plot establishment,2011,0,STRI008,{8B25E204-97BE-4B16-965C-89AF24A6A282},2,15,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},19,1,3,1,,BIRD,,,,,,,,,,,,,,,,
STRI008,plot establishment,2011,0,STRI008,{8C0CF019-9F3F-4D8A-9735-E87D5E3648A1},3,20,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},24,1,4,1,,VINE,,,,,,,,,,,,,,,,
STRI008,plot establishment,2011,0,STRI008,{9CB8A34C-1687-4DF8-AB7B-45EF2D633C96},1,7,CELTOCC,{204FFE1D-FA19-45A7-BE61-CE86CF278A8C},14,2,,,,,,,,,,,,,,,,,,,2,4
STRI008,plot establishment,2011,0,STRI008,{9CBE25AF-6AE3-4285-96C5-3D0AF7B681FD},2,9,CELTOCC,{204FFE1D-FA19-45A7-BE61-CE86CF278A8C},16,1,3,2,,,,,,,,,,,,,,,,,,
STRI008,plot establishment,2011,0,STRI008,{AA4CE700-28A7-454E-B1C1-845F68413E0B},3,21,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},25,1,2,1,,,,,,,,,,,,,,,,,,
STRI008,plot establishment,2011,0,STRI008,{CC5E33BB-AE72-4F82-8FB7-2EBAC793FA15},3,16,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},30,1,3,1,,VINE,,,,,,,,,,,,,,,,
STRI008,plot establishment,2011,0,STRI008,{D05D125A-BC55-4303-BBFE-58D14D33A900},1,8,FRAXAME,{79F9F1F4-656B-47A6-B616-41761786A6BD},24,1,2,1,,,,,,,,,,,,,,,,,,
STRI008,plot establishment,2011,0,STRI008,{D7DDE285-C6FB-4AC1-BA26-1D25E0323145},1,2,ULMUALA,{1B0FB3A9-1387-4901-985E-2DBCBCBFC8F1},17,1,3,1,,,,,,,,,,,,,,,,,,
STRI008,plot establishment,2011,0,STRI008,{E76088F3-395E-4F3D-B78E-64B0D8FAF4ED},1,3,ULMUSER,{7C6AEF35-2019-4C29-BF92-00235401D171},22,1,3,1,,,,,,,,,,,,,,,,,,
STRI008,plot establishment,2011,0,STRI008,{E7A9D2D3-1944-4DD8-AFB4-75198B30BD73},2,14,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},19,1,3,2,,VINE,,,,,,,,,,,,,,,,
STRI008,plot establishment,2011,0,STRI008,{F9497383-FD81-4752-9155-9D1E66AC4646},3,18,JUNIVIR,{93F0EB64-8D04-4DF8-9E2E-AE19AD08B5DE},38,2,,,,,,,,,,,,,,,,,,,2,8
COWP019,plot establishment,2012,0,COWP019,{0B3A1BEA-B534-4063-A886-44AE934BE546},4,41,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},33,1,2,1,2,,,,,,,,,,,,,,,,,
COWP019,plot establishment,2012,0,COWP019,{0B6960DD-DBC5-4783-BF8E-833530725836},3,32,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},21,1,3,2,,,,,,,,,,,,,,,,,,
COWP019,plot establishment,2012,0,COWP019,{0F9B9DE5-4432-4953-9574-2F7645720C50},2,18,FRAXPEN,{9A7D4A98-AEEF-4F32-860B-27C430C2BD6F},11,2,,,,,,,,,,,,,,,,,,,2,5
COWP019,plot establishment,2012,0,COWP019,{1396F20E-D1EB-491A-A20D-FA120F4F5056},3,23,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},17,1,4,3,1,,,,,,,,,,,,,,,,,
COWP019,plot establishment,2012,0,COWP019,{15DE5973-E88F-441F-9F4C-5D0E1E171D38},1,12,LIRITUL,{5176417D-704E-47FF-A697-8E4ED00FEBE7},15,1,5,4,,DTOP,EPIC,,,,,,,,,,,,,,,
COWP019,plot establishment,2012,0,COWP019,{19455A7B-F94A-467A-AC55-33B65B445563},3,31,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},24,1,3,2,1,,,,,,,,,,,,,,,,,
COWP019,plot establishment,2012,0,COWP019,{1AF79845-6AF7-43AF-ADC2-F314BED226BC},1,11,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},13,1,5,1,,,,,,,N,1,,,,,,,,,,
COWP019,plot establishment,2012,0,COWP019,{223C2717-D096-4B44-A2A5-714384F5909D},3,29,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},31,1,4,2,2,SPAR,FIRE,,,,N,1,,,,,,,,,,
COWP019,plot establishment,2012,0,COWP019,{2ABB6309-EA65-4EE9-9C8A-033D38BDF1BC},4,37,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},23,1,3,3,2,,,,,,,,,,,,,,,,,
COWP019,plot establishment,2012,0,COWP019,{3C8441DD-E7B7-4064-8394-A71127EE676A},4,40,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},21,1,4,1,1,FORK,VINE,,,,N,1,,,,,,,,,,
COWP019,plot establishment,2012,0,COWP019,{40B4D573-65FC-4397-A6BD-F787686CCDD0},4,35,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},15,1,4,3,2,,,,,,,,,,,,,,,,,
COWP019,plot establishment,2012,0,COWP019,{4286E342-E954-4CDD-B2C7-40B953BB18AF},3,26,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},37,1,3,2,,,,,,,,,,,,,,,,,,
COWP019,plot establishment,2012,0,COWP019,{45216350-7F68-4551-B045-979C5DB90DC8},1,2,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},11,1,5,1,,,,,,,,,,,,,,,,,,
COWP019,plot establishment,2012,0,COWP019,{4C0BE054-33A5-4A65-8A58-0E3A81AC8481},2,15,QUERALB,{9F7F2C4C-0F1D-4CD7-8D70-1448EF89B177},14,1,5,1,,,,,,,,,,,,,,,,,,
COWP019,plot establishment,2012,0,COWP019,{4F86057C-7ACD-49E9-A8E1-2FE3C2E4E6D0},3,27,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},13,1,5,3,2,DTOP,VINE,,,,,,,,,,,,,,,
COWP019,plot establishment,2012,0,COWP019,{522CBF9F-164B-4842-BECD-90DBF9089E6A},1,4,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},23,1,4,1,,,,,,,N,1,,,,,,,,,,
COWP019,plot establishment,2012,0,COWP019,{54FCBC48-00B1-4CD1-B94F-E0545884A8BB},3,30,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},17,1,4,2,1,,,,,,N,1,,,,,,,,,,
COWP019,plot establishment,2012,0,COWP019,{5544F7E8-E86B-416F-8AD5-9865C09018B3},3,28,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},26,1,3,3,1,,,,,,,,,,,,,,,,,
COWP019,plot establishment,2012,0,COWP019,{59191A70-7A10-422E-9B9C-AF2B9774A1B5},4,33,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},19,1,3,3,,,,,,,,,,,,,,,,,,
COWP019,plot establishment,2012,0,COWP019,{61E723F6-2D03-4A1F-B2C2-04876D80B958},1,9,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},21,1,2,1,1,,,,,,,,,,,,,,,,,
COWP019,plot establishment,2012,0,COWP019,{7CBF67D1-C230-44E0-8634-03CDAF7A02F0},4,43,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},15,1,4,2,1,SPAR,,,,,,,,,,,,,,,,
COWP019,plot establishment,2012,0,COWP019,{83E3E0C8-7FBA-43E3-A431-00FE1C2143D4},1,8,FRAXPEN,{9A7D4A98-AEEF-4F32-860B-27C430C2BD6F},17,1,5,2,2,,,,,,H,1,,,,,,,,,,
COWP019,plot establishment,2012,0,COWP019,{86FC4D34-CADF-4ABE-8DED-0AA24C098C21},4,34,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},21,1,4,2,1,,,,,,,,,,,,,,,,,
COWP019,plot establishment,2012,0,COWP019,{90AA624D-FF75-476D-8713-543B9FEC9B3F},2,19,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},21,1,3,2,1,,,,,,,,,,,,,,,,,
COWP019,plot establishment,2012,0,COWP019,{9269E268-C94E-47AF-A823-710381043F83},2,13,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},26,1,3,2,1,,,,,,,,,,,,,,,,,
COWP019,plot establishment,2012,0,COWP019,{965B39DD-CB33-42E7-9DCC-C8597F27EC1A},1,6,FRAXPEN,{9A7D4A98-AEEF-4F32-860B-27C430C2BD6F},13,1,5,2,2,,,,,,H,1,,,,,,,,,,
COWP019,plot establishment,2012,0,COWP019,{9B7BB8D3-DB86-48E4-9E4D-8B6C2AD326D8},2,21,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},17,1,5,3,2,,,,,,,,,,,,,,,,,
COWP019,plot establishment,2012,0,COWP019,{A3DE51CF-F971-4AF0-8C1F-102E00FB6C1A},1,10,PRUNSER,{D87DB845-DEE8-4C04-B2FA-0A924175393C},11,2,,,,,,,,,,,,,,,,,,,3,9
COWP019,plot establishment,2012,0,COWP019,{BA3BED51-E03E-453F-AFAB-451E670B705C},4,36,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},11,1,5,1,,,,,,,N,1,,,,,,,,,,
COWP019,plot establishment,2012,0,COWP019,{BB5E95EC-A71F-417A-833A-A05C189AFB9F},3,25,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},28,1,3,2,,,,,,,,,,,,,,,,,,
COWP019,plot establishment,2012,0,COWP019,{BCF921A7-F728-4E3D-A0E9-BE59B024250C},1,5,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},23,1,3,1,1,,,,,,,,,,,,,,,,,
COWP019,plot establishment,2012,0,COWP019,{BE52973C-8229-4C3F-9C37-8A6964FB3856},4,42,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},14,1,4,1,1,,,,,,,,,,,,,,,,,
COWP019,plot establishment,2012,0,COWP019,{C0586247-4C03-4111-BD2E-95E9244B7A77},2,20,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},24,1,3,2,,,,,,,,,,,,,,,,,,
COWP019,plot establishment,2012,0,COWP019,{C9C4AA4C-1883-4CA6-A850-44C7F56CE383},4,44,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},10,2,,,,,,,,,,,,,,,,,,,2,5
COWP019,plot establishment,2012,0,COWP019,{C64B17F3-7B40-41A1-B4AE-5A7D9CABBEA4},2,17,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},21,1,5,1,1,FORK,,,,,N,1,,,,,,,,,,
COWP019,plot establishment,2012,0,COWP019,{C8DDE887-2F7D-4476-BDF5-D066980D7EC9},1,1,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},29,1,3,2,2,,,,,,,,,,,,,,,,,
COWP019,plot establishment,2012,0,COWP019,{D42F16C8-AA0A-4872-A5C1-DA53C7B86420},1,3,FRAXPEN,{9A7D4A98-AEEF-4F32-860B-27C430C2BD6F},11,2,,,,,,,,,,,,,,,,,,,2,9
COWP019,plot establishment,2012,0,COWP019,{D8780BCE-F644-4977-B91B-94CE1ACB09E1},2,16,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},17,2,,,,,,,,,,,,,,,,,,,1,17
COWP019,plot establishment,2012,0,COWP019,{D6A5280C-2206-4F96-8A4B-37FFE4FF7DB9},3,24,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},28,1,3,2,2,,,,,,,,,,,,,,,,,
COWP019,plot establishment,2012,0,COWP019,{D8B53739-A99B-4CD5-B9EA-C3F03BCB8088},4,39,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},15,1,4,3,2,SPAR,,,,,,,,,,,,,,,,
COWP019,plot establishment,2012,0,COWP019,{F4D6DD14-C16D-4E99-B6EA-9B0FBE050342},2,22,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},18,1,5,1,,,,,,,N,1,,,,,,,,,,
COWP019,plot establishment,2012,0,COWP019,{F7F4EF94-518E-411C-A059-0F2040020199},2,14,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},28,1,3,3,1,,,,,,,,,,,,,,,,,
COWP019,plot establishment,2012,0,COWP019,{FA28C406-36B7-4184-9A15-8FA99DC398A0},4,38,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},11,1,5,1,1,VINE,,,,,,,,,,,,,,,,
COWP019,plot establishment,2012,0,COWP019,{FA9B5149-0880-4748-BE3A-2E840205CD95},1,7,FRAXPEN,{9A7D4A98-AEEF-4F32-860B-27C430C2BD6F},20,1,5,1,1,,,,,,H,1,,,,,,,,,,
COWP019,QA/QC,2012,-1,COWP019Q,{034C07AA-BC6F-48CE-ABEC-2CD69F31BF85},4,39,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},21,1,3,1,,,,,,,,,,,,,,,,,,
COWP019,QA/QC,2012,-1,COWP019Q,{048A5EDF-7083-408D-8754-65D589D829DC},1,4,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},23,1,3,1,,VINE,,,,,,,,,,,,,,,,
COWP019,QA/QC,2012,-1,COWP019Q,{06928E5D-4D4B-4120-804D-1CC6C6A3B268},4,38,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},19,1,3,1,,,,,,,,,,,,,,,,,,
COWP019,QA/QC,2012,-1,COWP019Q,{0939C839-5E36-400C-9009-F22F92960DC8},4,44,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},14,1,5,1,,,,,,,,,,,,,,,,,,
COWP019,QA/QC,2012,-1,COWP019Q,{094D4C3B-BC20-45F4-9A00-702C46FDADF1},1,3,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},23,1,3,1,,,,,,,,,,,,,,,,,,
COWP019,QA/QC,2012,-1,COWP019Q,{0AD8E943-ABD3-40A6-A518-149661AC0E0F},1,10,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},14,1,5,1,,SPRT,,,,,H,3,,,,,,,,,,
COWP019,QA/QC,2012,-1,COWP019Q,{0EA48F01-10DB-4071-8FFE-085BC455E939},3,30,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},27,1,3,1,1,,,,,,,,,,,,,,,,,
COWP019,QA/QC,2012,-1,COWP019Q,{2679DF52-2BE4-4D95-8140-9CCD62644B40},4,41,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},11,1,5,1,,,,,,,,,,,,,,,,,,
COWP019,QA/QC,2012,-1,COWP019Q,{320E6EF5-7FF4-4B0F-801F-1B3D68A9781C},3,34,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},17,1,4,1,,,,,,,,,,,,,,,,,,
COWP019,QA/QC,2012,-1,COWP019Q,{3C42D453-CE3B-4C8D-8582-2A8817B111C7},2,19,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},17,2,,,,,,,,,,,,,,,,,,,2,16
COWP019,QA/QC,2012,-1,COWP019Q,{3D9550BB-4D46-4565-BD15-DDEF29BC0215},3,29,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},13,1,5,3,3,VINE,BROK,,,,,,,,,,,,,,,
COWP019,QA/QC,2012,-1,COWP019Q,{42CF67B6-2CEE-4AD4-9938-A463A42F27DE},3,32,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},25,1,3,1,,,,,,,,,,,,,,,,,,
COWP019,QA/QC,2012,-1,COWP019Q,{47BE2C34-7E77-462A-A172-E289EDA39B27},4,37,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},23,1,3,1,,,,,,,,,,,,,,,,,,
COWP019,QA/QC,2012,-1,COWP019Q,{49467695-2289-468B-B5FA-F95842EAC100},4,47,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},21,1,5,1,,,,,,,,,,,,,,,,,,
COWP019,QA/QC,2012,-1,COWP019Q,{51F96D07-AEA7-402C-9763-F6A543C4FE08},4,43,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},12,1,4,1,,,,,,,,,,,,,,,,,,
COWP019,QA/QC,2012,-1,COWP019Q,{59ED4342-6F08-49FF-9252-6D75056C536E},4,45,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},15,1,5,1,,SPAR,,,,,,,,,,,,,,,,
COWP019,QA/QC,2012,-1,COWP019Q,{6BE3004D-F4A1-4BCE-85D2-1CD74F79AC09},4,42,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},11,1,5,1,,,,,,,,,,,,,,,,,,
COWP019,QA/QC,2012,-1,COWP019Q,{7070C19E-7706-4CB7-AE2F-FEB726875138},1,2,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},10,1,5,1,,,,,,,,,,,,,,,,,,
COWP019,QA/QC,2012,-1,COWP019Q,{88C4BE09-7EDE-4E4D-966C-67DB6CA12CC1},2,14,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},13,2,,,,,,,,,,,,,,,,,,,2,6
COWP019,QA/QC,2012,-1,COWP019Q,{8A899B4B-337E-4CBD-B7AE-9FE5E861F442},1,8,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},22,1,3,1,,,,,,,,,,,,,,,,,,
COWP019,QA/QC,2012,-1,COWP019Q,{8D475692-2112-4692-B9B2-C63C6A78BFC2},2,22,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},24,1,3,1,,,,,,,,,,,,,,,,,,
COWP019,QA/QC,2012,-1,COWP019Q,{8E833676-E48F-4122-8374-01330F60DD45},2,21,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},18,1,5,1,1,,,,,,,,,,,,,,,,,
COWP019,QA/QC,2012,-1,COWP019Q,{92439138-77F8-4B83-A390-753C66F57515},4,46,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},33,1,3,1,1,,,,,,,,,,,,,,,,,
COWP019,QA/QC,2012,-1,COWP019Q,{9471DE57-256A-4945-B2EA-71EACCA49988},1,11,PRUNSER,{D87DB845-DEE8-4C04-B2FA-0A924175393C},13,2,,,,,,,,,,,,,,,,,,,4,10
COWP019,QA/QC,2012,-1,COWP019Q,{948FB3F6-CC07-40E3-B56F-D6E32EEF4D49},1,13,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},24,1,3,1,,,,,,,,,,,,,,,,,,
COWP019,QA/QC,2012,-1,COWP019Q,{B2D7D217-9558-4539-8457-626734B44060},1,1,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},12,1,5,1,,,,,,,,,,,,,,,,,,
COWP019,QA/QC,2012,-1,COWP019Q,{B2E4F491-3CF9-47D7-8B11-6D1D2B33EF66},3,27,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},37,1,3,1,1,BIRD,,,,,,,,,,,,,,,,
COWP019,QA/QC,2012,-1,COWP019Q,{B3B3C5D6-2584-498C-9214-2E925EB85A99},3,26,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},29,1,3,1,,,,,,,,,,,,,,,,,,
COWP019,QA/QC,2012,-1,COWP019Q,{B5A40FC4-B688-463E-AA8E-852986D9DDA5},3,33,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},21,1,3,1,,,,,,,,,,,,,,,,,,
COWP019,QA/QC,2012,-1,COWP019Q,{BB19C81E-0711-4B93-8BC2-98120EF1C578},3,31,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},31,1,5,1,1,,,,,,,,,,,,,,,,,
COWP019,QA/QC,2012,-1,COWP019Q,{BB51448D-4905-4119-9FCC-5B849D4BA94F},3,25,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},29,1,3,1,1,,,,,,,,,,,,,,,,,
COWP019,QA/QC,2012,-1,COWP019Q,{BCFD3EC4-E109-40B9-A1AA-5CCBB4327834},2,20,ACERRUB,{F005F3BB-6045-4A0B-A022-F6AB3D4D4043},18,1,5,1,,,,,,,,,,,,,,,,,,
COWP019,QA/QC,2012,-1,COWP019Q,{C3E759CE-F7CB-4937-B63D-8BB2843359DA},1,12,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},29,1,3,1,,,,,,,,,,,,,,,,,,
COWP019,QA/QC,2012,-1,COWP019Q,{CCDB609E-3161-400C-95AF-D05EDF70920F},1,5,FRAXAME,{79F9F1F4-656B-47A6-B616-41761786A6BD},14,1,5,2,2,SPAR,,,,,L,2,,,,,,,,,,
COWP019,QA/QC,2012,-1,COWP019Q,{CE90C41C-9E9A-4304-9BC3-01DDEA07805D},2,18,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},27,1,3,1,,,,,,,,,,,,,,,,,,
COWP019,QA/QC,2012,-1,COWP019Q,{D3DDF008-D062-4C7B-872B-CF7E405C1B9B},4,36,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},16,1,4,1,,SPAR,,,,,,,,,,,,,,,,
COWP019,QA/QC,2012,-1,COWP019Q,{D42F8278-A035-461D-ACEB-A59F14C31F8B},4,35,LIQUSTY,{A0A66D11-EA4A-496D-8AD8-794EE9D3C1CA},10,2,,,,,,,,,,,,,,,,,,,1,4
